branch,name,slug,cid,parent,nest
Vertical Industry Software,Vendor-Neutral Archives (VNA) Software,/categories/vendor-neutral-archives-vna,1462,Medical Imaging,1
Vertical Industry Software,Medical IoT Software,/categories/medical-iot,2318,Health Care Software,1
Vertical Industry Software,Medical Lab Software,/categories/medical-lab,1004034,Health Care Software,1
Vertical Industry Software,Medical Practice Management Software,/categories/medical-practice-management,443,Health Care Software,1
Vertical Industry Software,Medical Simulation Software,/categories/medical-simulation,2638,Health Care Software,1
Vertical Industry Software,Medical Transcription Software,/categories/medical-transcription,1855,Health Care Software,1
Vertical Industry Software,Neurodiversity Cognitive Assessment Software,/categories/neurodiversity-cognitive-assessment,2748,Health Care Software,1
Vertical Industry Software,Nutritionist Software,/categories/nutritionist,2640,Health Care Software,1
Vertical Industry Software,Other Health Care Software,/categories/other-health-care,667,Health Care Software,1
Vertical Industry Software,Patient Experience Software,/categories/patient-experience-88bbaea1-3b81-4636-8255-4b3ab72d3675,1780,Health Care Software,1
Vertical Industry Software,Interactive Patient Care Systems (IPC),/categories/interactive-patient-care-systems-ipc,1463,Patient Experience Software,1
Vertical Industry Software,Other Patient Experience Software,/categories/other-patient-experience,2138,Patient Experience Software,1
Vertical Industry Software,Patient Case Management Software,/categories/patient-case-management,1699,Patient Experience Software,1
Vertical Industry Software,Patient Engagement Software,/categories/patient-engagement,1651,Patient Experience Software,1
Vertical Industry Software,Patient Intake Software,/categories/patient-intake,2054,Patient Experience Software,1
Vertical Industry Software,Patient Relationship Management (PRM) Software,/categories/patient-relationship-management-prm,1581,Patient Experience Software,1
Vertical Industry Software,Patient Scheduling Software,/categories/patient-scheduling,442,Patient Experience Software,1
Vertical Industry Software,Remote Patient Monitoring (RPM) Software,/categories/remote-patient-monitoring-rpm,1010088,Patient Experience Software,1
Vertical Industry Software,Patient Identity Resolution Software,/categories/patient-identity-resolution,2331,Health Care Software,1
Vertical Industry Software,Pharmacy Software,/categories/pharmacy,382,Health Care Software,1
Vertical Industry Software,Medication Dispensing Software,/categories/medication-dispensing,1876,Pharmacy Software,1
Vertical Industry Software,Other Pharmacy Software,/categories/other-pharmacy,1878,Pharmacy Software,1
Vertical Industry Software,Pharmaceutical Distribution Software,/categories/pharmaceutical-distribution,1874,Pharmacy Software,1
Vertical Industry Software,Pharmacy Inventory Management Software,/categories/pharmacy-inventory-management,1873,Pharmacy Software,1
Vertical Industry Software,Pharmacy Management Systems,/categories/pharmacy-management-systems,1875,Pharmacy Software,1
Vertical Industry Software,Pharmacy POS Systems,/categories/pharmacy-pos-systems,1877,Pharmacy Software,1
Vertical Industry Software,Population Health Management Software,/categories/population-health-management,1475,Health Care Software,1
Vertical Industry Software,Provider Data Management (PDM) Software,/categories/provider-data-management-pdm,2135,Health Care Software,1
Vertical Industry Software,Specialty Practice Management Software,/categories/specialty-practice-management,1728,Health Care Software,1
Vertical Industry Software,Chiropractic Software,/categories/chiropractic,467,Specialty Practice Management Software,1
Vertical Industry Software,Dental Software,/categories/dental,377,Specialty Practice Management Software,1
Vertical Industry Software,Dental Imaging Software,/categories/dental-imaging,693,Dental Software,1
Vertical Industry Software,Dental Practice Management Software,/categories/dental-practice-management,694,Dental Software,1
Vertical Industry Software,Other Dental Software,/categories/other-dental,695,Dental Software,1
Vertical Industry Software,Medical Spa Software,/categories/medical-spa,1003044,Specialty Practice Management Software,1
Vertical Industry Software,Optometry Software,/categories/optometry,450,Specialty Practice Management Software,1
Vertical Industry Software,Other Specialty Practice Management Software,/categories/other-specialty-practice-management,1995,Specialty Practice Management Software,1
Vertical Industry Software,Telemedicine Software,/categories/telemedicine,1604,Health Care Software,1
Vertical Industry Software,Value-Based Performance Management Analytics Software,/categories/value-based-performance-management-analytics,1464,Health Care Software,1
Vertical Industry Software,Home Furnishing Software,/categories/home-furnishing,1315,Vertical Industry Software,0
Vertical Industry Software,Hospitality Software,/categories/hospitality,892,Vertical Industry Software,0
Vertical Industry Software,Hotel Software,/categories/hotel,1419,Hospitality Software,1
Vertical Industry Software,Catering Software,/categories/catering,440,Hotel Software,1
Vertical Industry Software,Channel Management Software,/categories/channel-management-aec9a9bb-956c-47e7-ab47-2f3b42d9546e,1549,Hotel Software,1
Vertical Industry Software,Concierge Software,/categories/concierge,1542,Hotel Software,1
Vertical Industry Software,Guest Messaging Software,/categories/guest-messaging,1359,Hotel Software,1
Vertical Industry Software,Hotel Management Software,/categories/hotel-management,434,Hotel Software,1
Vertical Industry Software,Hotel Revenue Management Systems (RMS),/categories/hotel-revenue-management-systems-rms,2651,Hotel Software,1
Vertical Industry Software,Other Hospitality Software,/categories/other-hospitality,893,Hospitality Software,1
Vertical Industry Software,Reservation Software,/categories/reservation,433,Hospitality Software,1
Vertical Industry Software,Hotel Reservations Software,/categories/hotel-reservations,891,Reservation Software,1
Vertical Industry Software,Other Reservations Software,/categories/other-reservations,895,Reservation Software,1
Vertical Industry Software,Restaurant Reservations Software,/categories/restaurant-reservations,894,Reservation Software,1
Vertical Industry Software,Restaurant Software,/categories/restaurant,1416,Hospitality Software,1
Vertical Industry Software,Cloud Kitchen Management Software,/categories/cloud-kitchen-management,2500,Restaurant Software,1
Vertical Industry Software,Restaurant Business Intelligence & Analytics Software,/categories/restaurant-business-intelligence-analytics,1418,Restaurant Software,1
Vertical Industry Software,Restaurant Inventory Management Software,/categories/restaurant-inventory-management,1417,Restaurant Software,1
Vertical Industry Software,Restaurant Management Software,/categories/restaurant-management,438,Restaurant Software,1
Vertical Industry Software,Restaurant Marketing Tools Software,/categories/restaurant-marketing-tools,1013130,Restaurant Software,1
Vertical Industry Software,Restaurant POS Systems,/categories/restaurant-pos,1112,Restaurant Software,1
Vertical Industry Software,Restaurant Scheduling Software,/categories/restaurant-scheduling,1689,Restaurant Software,1
Vertical Industry Software,Tip Distribution Software,/categories/tip-distribution,2826,Restaurant Software,1
Vertical Industry Software,Insurance Software,/categories/insurance,210,Vertical Industry Software,0
Vertical Industry Software,Health Insurance Software,/categories/health-insurance-software,1747,Insurance Software,1
Vertical Industry Software,Insurance Agency Management Systems,/categories/insurance-agency-management-systems,599,Insurance Software,1
Vertical Industry Software,Insurance Analytics Software,/categories/insurance-analytics,1652,Insurance Software,1
Vertical Industry Software,Insurance Billing Software,/categories/insurance-billing,598,Insurance Software,1
Vertical Industry Software,Insurance Claims Management Software,/categories/insurance-claims-management,596,Insurance Software,1
Vertical Industry Software,Insurance Compliance Software,/categories/insurance-compliance,602,Insurance Software,1
Vertical Industry Software,Insurance CRM Software,/categories/insurance-crm,1012502,Insurance Software,1
Vertical Industry Software,Insurance Policy Administration Systems,/categories/insurance-policy-administration-systems,595,Insurance Software,1
Vertical Industry Software,Insurance Suites Software,/categories/insurance-suites,594,Insurance Software,1
Vertical Industry Software,Life & Health Insurance Agency Management Software,/categories/life-health-insurance-agency-management,1852,Insurance Software,1
Vertical Industry Software,Life Insurance Policy Administration Systems,/categories/life-insurance-policy-administration-systems,600,Insurance Software,1
